"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost"
"63","SUCCESS","11","11","487.39","2099.88","2587.26","2099.78","2587.16","1462.16"
"176","SUCCESS","20","20","511.83","2103.14","2614.97","2103.04","2614.87","1535.5"
"69","SUCCESS","14","14","537.06","2103.46","2640.52","2103.36","2640.42","1611.17"
"161","SUCCESS","06","06","457.9","2204.25","2662.16","2204.15","2662.06","1373.71"
"81","SUCCESS","15","15","236.07","2446.91","2682.98","2446.82","2682.88","708.21"
"120","SUCCESS","10","10","487.11","2212.39","2699.5","2212.29","2699.4","1461.33"
"112","SUCCESS","05","05","315.51","2446.77","2762.28","2446.67","2762.18","946.54"
"150","SUCCESS","17","17","772.13","2018.92","2791.05","2018.82","2790.95","2316.39"
"158","SUCCESS","13","13","744.18","2063.94","2808.12","2063.84","2808.02","2232.53"
"66","SUCCESS","08","08","451.8","2361.38","2813.18","2361.28","2813.08","1355.4"
"168","SUCCESS","09","09","676.23","2220.95","2897.18","2220.85","2897.08","2028.69"
"98","SUCCESS","14","14","257.23","2640.52","2897.75","2640.42","2897.65","771.69"
"169","SUCCESS","07","07","598.63","2327.26","2925.89","2327.16","2925.8","1795.9"
"184","SUCCESS","06","06","264.86","2662.16","2927.02","2662.06","2926.92","794.58"
"116","SUCCESS","03","03","598.66","2379.14","2977.8","2379.04","2977.7","1795.99"
"135","SUCCESS","12","12","749.18","2289.45","3038.64","2289.35","3038.54","2247.55"
"90","SUCCESS","21","21","880.49","2190.48","3070.97","2190.38","3070.87","2641.46"
"183","SUCCESS","20","20","477.73","2614.97","3092.7","2614.87","3092.6","1433.19"
"76","SUCCESS","19","19","842.3","2262.89","3105.19","2262.79","3105.09","2526.91"
"31","SUCCESS","04","04","621.32","2512.07","3133.4","2511.97","3133.3","1863.97"
"122","SUCCESS","10","10","461.4","2699.5","3160.9","2699.4","3160.8","1384.2"
"104","SUCCESS","16","16","890.7","2314.43","3205.13","2314.33","3205.03","2672.1"
"86","SUCCESS","15","15","535.25","2682.98","3218.23","2682.88","3218.13","1605.74"
"164","SUCCESS","17","17","491.77","2791.05","3282.82","2790.95","3282.72","1475.31"
"77","SUCCESS","08","08","493.68","2813.18","3306.86","2813.08","3306.76","1481.05"
"75","SUCCESS","02","02","768.77","2580.05","3348.82","2579.95","3348.72","2306.32"
"198","SUCCESS","09","09","458.84","2897.18","3356.03","2897.08","3355.93","1376.53"
"163","SUCCESS","13","13","556.76","2808.12","3364.88","2808.02","3364.78","1670.29"
"173","SUCCESS","07","07","597.1","2925.89","3522.99","2925.8","3522.89","1791.29"
"73","SUCCESS","11","11","943.73","2587.26","3531","2587.16","3530.9","2831.2"
"64","SUCCESS","18","18","1034.14","2497.11","3531.25","2497.01","3531.15","3102.42"
"123","SUCCESS","21","21","471.86","3070.97","3542.83","3070.87","3542.73","1415.58"
"95","SUCCESS","19","19","490.38","3105.19","3595.57","3105.09","3595.47","1471.15"
"194","SUCCESS","20","20","509.9","3092.7","3602.6","3092.6","3602.5","1529.71"
"139","SUCCESS","16","16","412.92","3205.13","3618.05","3205.03","3617.95","1238.76"
"185","SUCCESS","17","17","386.18","3282.82","3669","3282.72","3668.9","1158.55"
"124","SUCCESS","10","10","546.72","3160.9","3707.62","3160.8","3707.52","1640.16"
"131","SUCCESS","05","05","979.77","2762.28","3742.05","2762.18","3741.95","2939.31"
"93","SUCCESS","15","15","536.86","3218.23","3755.09","3218.13","3754.99","1610.58"
"178","SUCCESS","12","12","749.52","3038.64","3788.16","3038.54","3788.06","2248.56"
"159","SUCCESS","03","03","831.81","2977.8","3809.61","2977.7","3809.51","2495.42"
"99","SUCCESS","14","14","958.78","2897.75","3856.53","2897.65","3856.43","2876.35"
"129","SUCCESS","10","10","215.37","3707.62","3922.99","3707.52","3922.89","646.1"
"180","SUCCESS","13","13","576.3","3364.88","3941.18","3364.78","3941.08","1728.89"
"106","SUCCESS","02","02","615.8","3348.82","3964.61","3348.72","3964.51","1847.39"
"42","SUCCESS","04","04","963.63","3133.4","4097.03","3133.3","4096.93","2890.89"
"134","SUCCESS","05","05","366.67","3742.05","4108.72","3741.95","4108.62","1100.01"
"195","SUCCESS","17","17","456.8","3669","4125.8","3668.9","4125.7","1370.39"
"82","SUCCESS","11","11","621.83","3531","4152.83","3530.9","4152.73","1865.5"
"181","SUCCESS","21","21","639.72","3542.83","4182.55","3542.73","4182.45","1919.17"
"80","SUCCESS","08","08","879.6","3306.86","4186.46","3306.76","4186.36","2638.79"
"70","SUCCESS","18","18","668.36","3531.25","4199.61","3531.15","4199.51","2005.08"
"187","SUCCESS","07","07","760.64","3522.99","4283.63","3522.89","4283.53","2281.92"
"138","SUCCESS","05","05","232.33","4108.72","4341.04","4108.62","4340.94","696.98"
"102","SUCCESS","14","14","509.25","3856.53","4365.78","3856.43","4365.68","1527.74"
"197","SUCCESS","16","16","769.96","3618.05","4388.01","3617.95","4387.91","2309.89"
"130","SUCCESS","10","10","479.5","3922.99","4402.49","3922.89","4402.39","1438.51"
"101","SUCCESS","19","19","814.82","3595.57","4410.4","3595.47","4410.3","2444.47"
"174","SUCCESS","03","03","612.41","3809.61","4422.02","3809.51","4421.92","1837.24"
"83","SUCCESS","18","18","244.48","4199.61","4444.09","4199.51","4443.99","733.44"
"118","SUCCESS","02","02","496.04","3964.61","4460.65","3964.51","4460.55","1488.12"
"107","SUCCESS","15","15","766.53","3755.09","4521.62","3754.99","4521.52","2299.59"
"55","SUCCESS","04","04","546.1","4097.03","4643.13","4096.93","4643.03","1638.3"
"182","SUCCESS","13","13","715.22","3941.18","4656.4","3941.08","4656.3","2145.66"
"119","SUCCESS","14","14","365.59","4365.78","4731.37","4365.68","4731.27","1096.77"
"191","SUCCESS","12","12","952.3","3788.16","4740.46","3788.06","4740.36","2856.9"
"127","SUCCESS","15","15","281.35","4521.62","4802.97","4521.52","4802.87","844.05"
"103","SUCCESS","18","18","362.66","4444.09","4806.75","4443.99","4806.65","1087.98"
"74","SUCCESS","04","04","207.93","4643.13","4851.05","4643.03","4850.95","623.78"
"85","SUCCESS","08","08","699.07","4186.46","4885.53","4186.36","4885.43","2097.21"
"177","SUCCESS","03","03","620.48","4422.02","5042.51","4421.92","5042.4","1861.45"
"91","SUCCESS","11","11","891.73","4152.83","5044.56","4152.73","5044.46","2675.2"
"145","SUCCESS","05","05","704.03","4341.04","5045.07","4340.94","5044.97","2112.09"
"140","SUCCESS","02","02","643.36","4460.65","5104.01","4460.55","5103.91","1930.08"
"113","SUCCESS","19","19","803.95","4410.4","5214.35","4410.3","5214.24","2411.84"
"189","SUCCESS","13","13","684.61","4656.4","5341.01","4656.3","5340.91","2053.84"
"92","SUCCESS","04","04","540.19","4851.05","5391.24","4850.95","5391.14","1620.56"
"88","SUCCESS","08","08","553.77","4885.53","5439.3","4885.43","5439.2","1661.32"
"188","SUCCESS","03","03","403.42","5042.51","5445.93","5042.4","5445.83","1210.27"
"126","SUCCESS","14","14","726.21","4731.37","5457.58","4731.27","5457.48","2178.62"
"97","SUCCESS","11","11","500.62","5044.56","5545.18","5044.46","5545.08","1501.85"
"133","SUCCESS","19","19","360.81","5214.35","5575.16","5214.24","5575.06","1082.43"
"162","SUCCESS","15","15","834.39","4802.97","5637.36","4802.87","5637.26","2503.17"
"136","SUCCESS","14","14","203.52","5457.58","5661.1","5457.48","5661","610.57"
"170","SUCCESS","02","02","559.12","5104.01","5663.13","5103.91","5663.03","1677.37"
"117","SUCCESS","18","18","958.05","4806.75","5764.8","4806.65","5764.7","2874.14"
"100","SUCCESS","11","11","296.03","5545.18","5841.21","5545.08","5841.11","888.1"
"156","SUCCESS","05","05","797.85","5045.07","5842.93","5044.97","5842.83","2393.56"
"190","SUCCESS","13","13","595.06","5341.01","5936.07","5340.91","5935.97","1785.18"
"141","SUCCESS","14","14","360.65","5661.1","6021.76","5661","6021.66","1081.96"
"105","SUCCESS","04","04","714.3","5391.24","6105.55","5391.14","6105.45","2142.91"
"179","SUCCESS","15","15","515.14","5637.36","6152.5","5637.26","6152.4","1545.41"
"132","SUCCESS","04","04","50.85","6105.55","6156.4","6105.45","6156.3","152.56"
"109","SUCCESS","08","08","842.23","5439.3","6281.52","5439.2","6281.42","2526.68"
"125","SUCCESS","11","11","475.6","5841.21","6316.82","5841.11","6316.72","1426.81"
"175","SUCCESS","02","02","735.13","5663.13","6398.26","5663.03","6398.16","2205.38"
"143","SUCCESS","18","18","738.67","5764.8","6503.47","5764.7","6503.37","2216"
"160","SUCCESS","05","05","746.62","5842.93","6589.54","5842.83","6589.44","2239.85"
"121","SUCCESS","08","08","351.87","6281.52","6633.39","6281.42","6633.29","1055.61"
"142","SUCCESS","14","14","620.63","6021.76","6642.39","6021.66","6642.28","1861.88"
"196","SUCCESS","15","15","597.72","6152.5","6750.22","6152.4","6750.12","1793.17"
"152","SUCCESS","04","04","636.92","6156.4","6793.32","6156.3","6793.22","1910.77"
"192","SUCCESS","02","02","600.36","6398.26","6998.62","6398.16","6998.52","1801.08"
"128","SUCCESS","11","11","768.15","6316.82","7084.97","6316.72","7084.87","2304.45"
"147","SUCCESS","08","08","593.07","6633.39","7226.46","6633.29","7226.36","1779.21"
"166","SUCCESS","05","05","777.85","6589.54","7367.39","6589.44","7367.29","2333.54"
"144","SUCCESS","18","18","888.68","6503.47","7392.15","6503.37","7392.05","2666.05"
"157","SUCCESS","04","04","648.83","6793.32","7442.15","6793.22","7442.05","1946.49"
"148","SUCCESS","08","08","350.25","7226.46","7576.72","7226.36","7576.62","1050.76"
"155","SUCCESS","08","08","207.03","7576.72","7783.75","7576.62","7783.65","621.09"
"149","SUCCESS","18","18","429.01","7392.15","7821.16","7392.05","7821.06","1287.02"
"137","SUCCESS","11","11","849.24","7084.97","7934.2","7084.87","7934.1","2547.71"
"193","SUCCESS","05","05","624.52","7367.39","7991.91","7367.29","7991.81","1873.55"
"167","SUCCESS","18","18","585.7","7821.16","8406.86","7821.06","8406.76","1757.1"
"171","SUCCESS","08","08","673.95","7783.75","8457.69","7783.65","8457.59","2021.84"
"153","SUCCESS","11","11","576.17","7934.2","8510.38","7934.1","8510.28","1728.52"
"186","SUCCESS","18","18","837.32","8406.86","9244.18","8406.76","9244.08","2511.96"
"199","SUCCESS","18","18","559.21","9244.18","9803.38","9244.08","9803.28","1677.62"
"Makespan using QLearning:","9026.60948774987"
"Total Completion Time:","689131.9200000002"
"Avg Completion Time:","3445.659600000001"
"Total Cost:","346681.39000000013"
"Avg Cost:","1733.4069500000007"
"Avg Waiting Time:","2867.8573499999998"
