"Cloudlet ID","Status","Data center ID","VM ID","Time","Start Time","Finish Time","Waiting","Completion","Cost"
"84","SUCCESS","03","03","721.14","4924.44","5645.58","4915.64","5636.78","2163.41"
"61","SUCCESS","05","05","899.87","4802.44","5702.31","4793.64","5693.51","2699.6"
"60","SUCCESS","02","02","769.94","4986.56","5756.5","4977.76","5747.7","2309.81"
"97","SUCCESS","06","06","746.64","5168.48","5915.11","5159.68","5906.31","2239.91"
"95","SUCCESS","03","03","361.15","5645.58","6006.72","5636.78","5997.92","1083.44"
"80","SUCCESS","04","04","431.42","5613.29","6044.71","5604.49","6035.91","1294.25"
"76","SUCCESS","08","08","669.95","5442.48","6112.44","5433.68","6103.64","2009.86"
"83","SUCCESS","07","07","548.96","5578.7","6127.66","5569.9","6118.86","1646.89"
"78","SUCCESS","05","05","470.65","5702.31","6172.96","5693.51","6164.16","1411.96"
"66","SUCCESS","02","02","442.57","5756.5","6199.07","5747.7","6190.27","1327.72"
"102","SUCCESS","06","06","487.87","5915.11","6402.98","5906.31","6394.18","1463.62"
"56","SUCCESS","09","09","1061.76","5418.81","6480.57","5410.01","6471.77","3185.29"
"81","SUCCESS","04","04","639.87","6044.71","6684.58","6035.91","6675.78","1919.62"
"105","SUCCESS","03","03","851.61","6006.72","6858.33","5997.92","6849.53","2554.82"
"106","SUCCESS","06","06","496.35","6402.98","6899.34","6394.18","6890.54","1489.06"
"118","SUCCESS","07","07","799.69","6127.66","6927.34","6118.86","6918.54","2399.06"
"87","SUCCESS","08","08","862.16","6112.44","6974.6","6103.64","6965.8","2586.49"
"77","SUCCESS","02","02","783.17","6199.07","6982.24","6190.27","6973.44","2349.52"
"58","SUCCESS","09","09","621.14","6480.57","7101.7","6471.77","7092.9","1863.41"
"88","SUCCESS","05","05","1005.55","6172.96","7178.51","6164.16","7169.71","3016.66"
"113","SUCCESS","06","06","440.03","6899.34","7339.37","6890.54","7330.57","1320.1"
"82","SUCCESS","04","04","748.42","6684.58","7433","6675.78","7424.2","2245.25"
"98","SUCCESS","02","02","480.91","6982.24","7463.16","6973.44","7454.36","1442.74"
"119","SUCCESS","07","07","579.49","6927.34","7506.83","6918.54","7498.03","1738.46"
"108","SUCCESS","03","03","732.56","6858.33","7590.88","6849.53","7582.08","2197.67"
"100","SUCCESS","02","02","171.14","7463.16","7634.3","7454.36","7625.5","513.43"
"69","SUCCESS","09","09","533.86","7101.7","7635.56","7092.9","7626.76","1601.57"
"101","SUCCESS","05","05","574.24","7178.51","7752.75","7169.71","7743.95","1722.71"
"89","SUCCESS","08","08","831.39","6974.6","7805.99","6965.8","7797.19","2494.17"
"74","SUCCESS","09","09","438.53","7635.56","8074.09","7626.76","8065.29","1315.59"
"124","SUCCESS","06","06","796.7","7339.37","8136.07","7330.57","8127.27","2390.11"
"109","SUCCESS","03","03","595.21","7590.88","8186.09","7582.08","8177.29","1785.63"
"94","SUCCESS","08","08","403.98","7805.99","8209.97","7797.19","8201.17","1211.94"
"112","SUCCESS","05","05","487.73","7752.75","8240.48","7743.95","8231.68","1463.19"
"121","SUCCESS","07","07","770.43","7506.83","8277.26","7498.03","8268.46","2311.28"
"104","SUCCESS","02","02","643.55","7634.3","8277.85","7625.5","8269.05","1930.65"
"110","SUCCESS","03","03","149.67","8186.09","8335.77","8177.29","8326.97","449.02"
"91","SUCCESS","04","04","941.5","7433","8374.5","7424.2","8365.7","2824.51"
"75","SUCCESS","09","09","308.25","8074.09","8382.34","8065.29","8373.54","924.74"
"130","SUCCESS","06","06","255.33","8136.07","8391.4","8127.27","8382.6","765.98"
"122","SUCCESS","07","07","264.63","8277.26","8541.89","8268.46","8533.09","793.89"
"96","SUCCESS","04","04","175.39","8374.5","8549.89","8365.7","8541.09","526.16"
"103","SUCCESS","08","08","469.33","8209.97","8679.3","8201.17","8670.5","1407.99"
"136","SUCCESS","05","05","451.3","8240.48","8691.78","8231.68","8682.98","1353.89"
"114","SUCCESS","02","02","458.69","8277.85","8736.54","8269.05","8727.74","1376.06"
"123","SUCCESS","07","07","232.96","8541.89","8774.84","8533.09","8766.04","698.87"
"142","SUCCESS","05","05","281.44","8691.78","8973.21","8682.98","8964.41","844.31"
"143","SUCCESS","05","05","78.68","8973.21","9051.9","8964.41","9043.1","236.05"
"79","SUCCESS","09","09","751.34","8382.34","9133.68","8373.54","9124.88","2254.01"
"131","SUCCESS","06","06","899.28","8391.4","9290.68","8382.6","9281.88","2697.83"
"111","SUCCESS","03","03","1011.29","8335.77","9347.06","8326.97","9338.26","3033.88"
"149","SUCCESS","05","05","405.71","9051.9","9457.61","9043.1","9448.81","1217.13"
"126","SUCCESS","02","02","761.43","8736.54","9497.97","8727.74","9489.17","2284.28"
"138","SUCCESS","07","07","757.55","8774.84","9532.39","8766.04","9523.59","2272.64"
"132","SUCCESS","08","08","915.57","8679.3","9594.86","8670.5","9586.06","2746.7"
"99","SUCCESS","04","04","1050.62","8549.89","9600.51","8541.09","9591.71","3151.86"
"85","SUCCESS","09","09","529.32","9133.68","9663","9124.88","9654.2","1587.97"
"115","SUCCESS","04","04","178.14","9600.51","9778.65","9591.71","9769.85","534.42"
"154","SUCCESS","05","05","548.1","9457.61","10005.71","9448.81","9996.91","1644.31"
"134","SUCCESS","06","06","772.35","9290.68","10063.03","9281.88","10054.23","2317.06"
"147","SUCCESS","06","06","73.81","10063.03","10136.84","10054.23","10128.04","221.43"
"144","SUCCESS","07","07","638","9532.39","10170.39","9523.59","10161.59","1913.99"
"90","SUCCESS","09","09","529.22","9663","10192.22","9654.2","10183.42","1587.66"
"116","SUCCESS","03","03","885.97","9347.06","10233.02","9338.26","10224.22","2657.9"
"133","SUCCESS","08","08","743.64","9594.86","10338.5","9586.06","10329.7","2230.91"
"120","SUCCESS","04","04","592.34","9778.65","10370.99","9769.85","10362.19","1777.02"
"150","SUCCESS","07","07","208.81","10170.39","10379.19","10161.59","10370.39","626.42"
"151","SUCCESS","02","02","959.22","9497.97","10457.19","9489.17","10448.39","2877.67"
"163","SUCCESS","05","05","567.95","10005.71","10573.66","9996.91","10564.86","1703.84"
"139","SUCCESS","08","08","326.36","10338.5","10664.86","10329.7","10656.06","979.07"
"125","SUCCESS","03","03","445.33","10233.02","10678.35","10224.22","10669.55","1335.98"
"92","SUCCESS","09","09","526.75","10192.22","10718.96","10183.42","10710.16","1580.24"
"160","SUCCESS","06","06","651.83","10136.84","10788.68","10128.04","10779.88","1955.5"
"167","SUCCESS","02","02","415.86","10457.19","10873.05","10448.39","10864.25","1247.57"
"129","SUCCESS","04","04","552.82","10370.99","10923.81","10362.19","10915.01","1658.46"
"165","SUCCESS","05","05","358.96","10573.66","10932.62","10564.86","10923.82","1076.89"
"156","SUCCESS","07","07","641.28","10379.19","11020.47","10370.39","11011.67","1923.85"
"107","SUCCESS","09","09","329.8","10718.96","11048.76","10710.16","11039.96","989.39"
"177","SUCCESS","05","05","175.66","10932.62","11108.29","10923.82","11099.49","526.99"
"168","SUCCESS","02","02","294.13","10873.05","11167.18","10864.25","11158.38","882.38"
"135","SUCCESS","04","04","262.71","10923.81","11186.51","10915.01","11177.71","788.12"
"186","SUCCESS","05","05","162.47","11108.29","11270.76","11099.49","11261.96","487.41"
"141","SUCCESS","08","08","626.78","10664.86","11291.64","10656.06","11282.84","1880.35"
"140","SUCCESS","03","03","674.35","10678.35","11352.7","10669.55","11343.9","2023.04"
"117","SUCCESS","09","09","351.1","11048.76","11399.86","11039.96","11391.06","1053.31"
"158","SUCCESS","08","08","182.57","11291.64","11474.21","11282.84","11465.41","547.7"
"178","SUCCESS","02","02","503.03","11167.18","11670.21","11158.38","11661.41","1509.1"
"162","SUCCESS","06","06","900.41","10788.68","11689.09","10779.88","11680.29","2701.24"
"145","SUCCESS","04","04","774.73","11186.51","11961.24","11177.71","11952.44","2324.18"
"161","SUCCESS","07","07","945.78","11020.47","11966.25","11011.67","11957.45","2837.35"
"183","SUCCESS","02","02","306.65","11670.21","11976.86","11661.41","11968.06","919.94"
"127","SUCCESS","09","09","704.79","11399.86","12104.65","11391.06","12095.85","2114.36"
"190","SUCCESS","05","05","937.58","11270.76","12208.34","11261.96","12199.54","2812.75"
"159","SUCCESS","08","08","771.69","11474.21","12245.89","11465.41","12237.09","2315.06"
"152","SUCCESS","04","04","307.4","11961.24","12268.63","11952.44","12259.83","922.19"
"148","SUCCESS","03","03","1026.89","11352.7","12379.59","11343.9","12370.79","3080.67"
"169","SUCCESS","06","06","703.28","11689.09","12392.37","11680.29","12383.57","2109.85"
"191","SUCCESS","02","02","533.67","11976.86","12510.52","11968.06","12501.73","1601"
"128","SUCCESS","09","09","485.14","12104.65","12589.79","12095.85","12580.99","1455.41"
"166","SUCCESS","07","07","655.48","11966.25","12621.73","11957.45","12612.93","1966.44"
"157","SUCCESS","03","03","578.52","12379.59","12958.11","12370.79","12949.31","1735.56"
"170","SUCCESS","06","06","601.24","12392.37","12993.62","12383.57","12984.82","1803.73"
"155","SUCCESS","04","04","819.35","12268.63","13087.98","12259.83","13079.18","2458.04"
"173","SUCCESS","07","07","518.67","12621.73","13140.41","12612.93","13131.61","1556.02"
"171","SUCCESS","08","08","1082.51","12245.89","13328.41","12237.09","13319.61","3247.54"
"137","SUCCESS","09","09","846.43","12589.79","13436.22","12580.99","13427.42","2539.28"
"164","SUCCESS","03","03","570.59","12958.11","13528.7","12949.31","13519.9","1711.76"
"172","SUCCESS","08","08","295.01","13328.41","13623.42","13319.61","13614.62","885.04"
"193","SUCCESS","04","04","721.01","13087.98","13808.99","13079.18","13800.19","2163.02"
"197","SUCCESS","07","07","676.2","13140.41","13816.6","13131.61","13807.81","2028.59"
"146","SUCCESS","09","09","548.82","13436.22","13985.04","13427.42","13976.24","1646.47"
"179","SUCCESS","06","06","1041.5","12993.62","14035.11","12984.82","14026.31","3124.49"
"153","SUCCESS","09","09","211.07","13985.04","14196.11","13976.24","14187.31","633.21"
"196","SUCCESS","04","04","470.95","13808.99","14279.94","13800.19","14271.14","1412.86"
"174","SUCCESS","08","08","820.35","13623.42","14443.77","13614.62","14434.97","2461.04"
"175","SUCCESS","03","03","958.03","13528.7","14486.73","13519.9","14477.93","2874.09"
"188","SUCCESS","06","06","509.78","14035.11","14544.9","14026.31","14536.1","1529.35"
"180","SUCCESS","09","09","559.24","14196.11","14755.35","14187.31","14746.55","1677.72"
"176","SUCCESS","03","03","361.55","14486.73","14848.28","14477.93","14839.48","1084.66"
"189","SUCCESS","06","06","476.63","14544.9","15021.53","14536.1","15012.73","1429.9"
"184","SUCCESS","08","08","627.93","14443.77","15071.7","14434.97","15062.9","1883.79"
"181","SUCCESS","09","09","484.61","14755.35","15239.96","14746.55","15231.16","1453.84"
"185","SUCCESS","03","03","489.42","14848.28","15337.7","14839.48","15328.9","1468.26"
"194","SUCCESS","08","08","475.34","15071.7","15547.04","15062.9","15538.24","1426.03"
"182","SUCCESS","09","09","313.79","15239.96","15553.75","15231.16","15544.95","941.38"
"187","SUCCESS","03","03","237.8","15337.7","15575.5","15328.9","15566.7","713.41"
"192","SUCCESS","03","03","428.91","15575.5","16004.41","15566.7","15995.61","1286.72"
"199","SUCCESS","08","08","607.89","15547.04","16154.93","15538.24","16146.13","1823.66"
"195","SUCCESS","03","03","903.13","16004.41","16907.54","15995.61","16898.74","2709.39"
"198","SUCCESS","03","03","701.8","16907.54","17609.34","16898.74","17600.54","2105.4"
"Makespan using QLearning:","16137.618326055723"
"Total Completion Time:","1566071.0800000003"
"Avg Completion Time:","7830.355400000001"
"Total Cost:","351253.6899999998"
"Avg Cost:","1756.2684499999991"
"Avg Waiting Time:","7244.932500000001"
